"date","user_id","text","sentiment","replies","retweets","likes"
"2019-08-14 02:27:07+00:00","1.161464234712E+18","Real talk, whoever plays prince Eric better give me the crushies! I love prince Eric!!! 👑💕😍 #littlemermaid @Disney","positive","0","0","0"
"2019-08-14 01:51:48+00:00","1.1614553501191E+18","@MatthewDaddario  please please please be #princeeric in the new #littlemermaid  @Disney  pLeAsE 😭😭 https://t.co/AhE8GI21vs","positive","0","0","1"
"2019-08-14 01:45:10+00:00","1.1614536800355E+18","@Disney your people call his people!!!! 
^
^
^
^
^
^
^ #dylanobrien #princeeric #littlemermaid #Disney #StilesStilinski #TeenWolf #TMR #MitchRapp #AmericanAssassin #stuart #theinternship #thefirsttime #highroad #weirdcity #bumblebee https://t.co/8CRJkViq59","positive","0","0","4"
"2019-08-14 01:06:35+00:00","1.1614439677052E+18","@Disney please choose @ShawnMendes tô be the little mermaid's Prince!!!","positive","0","0","0"
"2019-08-14 01:06:26+00:00","1.1614439301956E+18","Look I already have the tail so @Disney can you please cast me as one of Ariel’s sisters so I can meet Harry Styles #littlemermaid #priceeric #harrystyles https://t.co/UEpTGulrg3","positive","0","0","2"
"2019-08-14 00:49:26+00:00","1.1614396553358E+18","@Disney please cast an Asian man for the role of Prince Eric in the live action film of little mermaid!! Taiwanese would be cool but I'll take anything 🙃 #mixedrace #blasian #mylife","positive","0","0","0"
"2019-08-14 00:48:31+00:00","1.1614394206603E+18","the fact that @Harry_Styles is playing Prince Eric for the live action little mermaid movie and i couldn’t be more proud !!! @Disney .... TAKE MY MONEY 💰💰💰","positive","0","0","0"
"2019-08-14 00:45:40+00:00","1.161438705565E+18","I forgive you! Now come on @Disney cast me as Prince Eric in the Little Mermaid. I’ll do great work! My followers should start the hashtag #EricforPrinceEric https://t.co/b4q5M2RMFU","positive","2","0","1"
"2019-08-14 00:14:29+00:00","1.1614308567092E+18","@Disney, please make it happen. Jordan Fisher would be PERFECT for the role of Prince Eric in the Little Mermaid with Halle Bailey https://t.co/4VXMhGaKui","positive","0","0","8"
"2019-08-14 00:09:15+00:00","1.1614295413839E+18","According To Reports, @Harry_Styles Has ""Respectfully Declined"" The Role Of Prince Eric In @Disney's #TheLittleMermaid. #HarryStyles #Disney #LittleMermaid
https://t.co/gMF639892s https://t.co/8kaaV0GBKU","positive","0","0","0"
"2019-08-13 23:51:48+00:00","1.1614251494235E+18","@disney @Lin_Manuel what’s going on with #littlemermaid ?? One minute #HarryStyles is prince Eric now some articles says he turned it down and who’s playing Ursula is it Mellisa McCarthy or who ? 🧜🏽‍♀️🐙🙏🏻","negative","0","0","0"
"2019-08-13 23:35:59+00:00","1.1614211669358E+18","so... just saw harry passed on Eric for the little mermaid... @Disney slide into my dms I’m available lol 😆 although Sebastian is my fave character 🦀 https://t.co/EaBi8I0Dfw","positive","10","6","52"
"2019-08-13 23:34:35+00:00","1.1614208178231E+18","@Harry_Styles UPDATE: @Harry_Styles has passed on the role of Prince Eric in @Disney's live-action 'The Little Mermaid' https://t.co/oRwU3G6XWT","positive","10","15","123"
"2019-08-13 23:30:14+00:00","1.1614197205135E+18","@Disney so if the little mermaid is black now does that mean mulan is now white?","negative","0","2","0"
"2019-08-13 23:22:58+00:00","1.1614178932565E+18","Well since Harry styles turned down the role for prince Eric for the little mermaid, here’s another suggestion @Disney 🥳 https://t.co/VoIxpMOTaK","positive","0","0","1"
"2019-08-13 23:15:37+00:00","1.1614160428429E+18","Hi @Disney I hear Harry Styles turned you down &lt;\3 let’s ruin conservatives childhoods even more by making the little mermaid gay af!!! Here, getting top surgery in a month, &amp; ready to be ur Eric! HMU! 💁🏻‍♂️😘 https://t.co/GfaYf8bwdv","positive","0","0","10"
"2019-08-13 23:08:38+00:00","1.1614142843262E+18","Will somebody tell me wth is going on with the #Littlemermaid live action? Like- does Harry have the damn part or nah? Make up ur mind omfg ! @Disney https://t.co/oaHRKezjs9","negative","0","0","1"
"2019-08-13 23:02:46+00:00","1.1614128087575E+18","The only way I’m watching “The Little Mermaid” live action is if @Disney casts Úrsula as a drag queen. Preferably in under sea form (@LatriceRoyale) and human form (@AllOfValentina). 
End of rant.","negative","0","0","0"
"2019-08-13 22:12:31+00:00","1.1614001641055E+18","cast me in the little mermaid cowards @Disney I need to meet harry styles https://t.co/IohuFSOeTZ","positive","2","0","23"
"2019-08-13 22:11:23+00:00","1.1613998784902E+18","Yooo someone tell @Disney I wanna play Sebastian the crab in ‘The Little Mermaid’ https://t.co/HTLfYAm3tQ","positive","1","0","5"
"2019-08-13 21:57:54+00:00","1.1613964872864E+18","I just remembered that Prince Eric doesn’t sing a single dang song in The Little Mermaid 😭 @Disney needs to remedy that with this Harry casting","negative","0","0","0"
"2019-08-13 21:44:16+00:00","1.1613930533384E+18","@chrissyteigen Yes!! This needs to happen! @disney the little mermaid needs a sister, and Crissy is the one to do it! #CrissyToStarInLittleMermaid 😂#ArielNeedsASister","positive","0","0","0"
"2019-08-13 21:38:35+00:00","1.1613916247332E+18",".@Harry_Styles is in talks to play Prince Eric in @Disney's live-action remake of The Little Mermaid! https://t.co/Sr1hjdM2IB","negative","0","4","53"
"2019-08-13 21:21:41+00:00","1.1613873697755E+18","hey @Disney ... how do I audition to play a piece of seaweed in the new little mermaid movie???

if seaweed sings, I can too :,)))

you need seaweed that can wiggle?? I can sure do that :,)))","positive","0","0","5"
"2019-08-13 21:21:38+00:00","1.1613873571171E+18","@Harry_Styles so proud of you my prince you are the best thank you for making that movie the best and thank you @Disney for choosing him, me and everyone would have been the happiest if @Louis_Tomlinson had been the little mermaid, just saying haha love you so much @Harry_Styles","positive","0","0","0"
"2019-08-13 21:17:38+00:00","1.1613863508322E+18","Could not be more obvious how much @Disney is reeeeaaaaching to grab as much money as possible. Disappointed in everyone who watches the live action little mermaid","negative","1","0","0"
"2019-08-13 21:17:24+00:00","1.1613862925522E+18","Hold the phone, guys. @Harry_Styles is NOT confirmed as #PrinceEric yet. | @Cosmopolitan #HarryStyles #LittleMermaid @Disney #Disney

https://t.co/x1RFCSh8Dk","negative","0","3","5"
"2019-08-13 21:17:17+00:00","1.1613862651425E+18","@Disney is harry styles going to play eric in the new little mermaid movie?","positive","0","0","0"
"2019-08-13 21:07:30+00:00","1.1613838038369E+18","Y’ALL!! @Harry_Styles  IS OFFICIALLY PLAYING ERIC IN THE UPCOMING LIVE ACTION VERSION FOR THE LITTLE MERMAID. AND I CANT STOP FREAKING OUT. @HSHQ @Disney @TheDisInsider https://t.co/UcRbx8gXbQ","positive","0","0","0"
"2019-08-13 20:56:55+00:00","1.1613811396318E+18","@Disney please cast me as an extra for the little mermaid. I will be the most outstanding piece of coral you’ve ever seen","positive","0","0","0"
"2019-08-13 20:51:11+00:00","1.1613796974917E+18","@Disney can i still audistion as one of ariels sisters or maybe just a prop for the little mermaid?????? i dont need to be filmed even, i can also just hand water bottles to everyone whose thirsty, lemme know if there are any spots available","positive","0","0","0"
"2019-08-13 20:49:26+00:00","1.1613792534533E+18","OMG! @harry_styles Confirmed to Play Prince Eric in @Disney's Little Mermaid Live-Action Remake 😍 #LittleMermaid #HarryStyles #PrinceEric

https://t.co/rzVk1Rjsik","positive","0","2","4"
"2019-08-13 20:48:43+00:00","1.1613790741801E+18","It’s official Harry Styles is to play Prince Eric in the live-action The Little Mermaid..#HarryStyles #TheLittleMermaid @Disney #princeeric https://t.co/4bo8WzhzsD","positive","1","1","2"
"2019-08-13 20:45:02+00:00","1.1613781486568E+18","@Disney hi my offer to play flounder in the live-action little mermaid film still stands","positive","0","0","0"
"2019-08-13 20:33:39+00:00","1.161375281246E+18","can @Disney just confirm if harry is playing Prince Eric in the remake of the little mermaid because that's all i'm seeing right now😩😩😩","positive","0","0","0"
"2019-08-13 20:22:17+00:00","1.161372423608E+18","Nope @disney @TheDisInsider  you just lost me being interested in the little mermaid movie.. nope I was gonna give it a chance and now NO WAY IN HELL. You’ve ruined my favorite movie!","negative","0","0","0"
"2019-08-13 20:20:21+00:00","1.1613719359867E+18","Imma be asking the real important question..... when are we getting a Tangled live action? @Disney and please don’t mess it up like The Little Mermaid! Do it justice like you did with Aladdin https://t.co/PJwve0eZgt","negative","0","0","3"
"2019-08-13 20:13:57+00:00","1.1613703252942E+18","Hey @Disney @DisneyMovies @DisneyStudios if you’re still looking for actors for the live action Little Mermaid movie, I’m available. PLEASE!!! I just really wanna be involved in it!!","positive","0","0","2"
"2019-08-13 20:09:46+00:00","1.1613692735598E+18","@Disney hi yes so where do I audition to be an extra for the new live action remake of The Little Mermaid? I can sing in a choir, serve coffee to directors, play a fish, I’ll do anything really, I’m a team player and a hard worker please contact me","positive","0","0","0"
"2019-08-13 20:03:58+00:00","1.161367811543E+18","hey so um i think i would be great for the role of flounder or maybe one of the little fish or even a extra mermaid . @Disney","positive","0","0","0"
"2019-08-13 19:56:33+00:00","1.161365946013E+18","@Disney is harry styles playing prince eric in the live remake of the little mermaid","positive","0","0","0"
"2019-08-13 19:54:59+00:00","1.1613655519413E+18","also where is the little mermaid 2 auditions id like to be melody @Disney","positive","0","0","1"
"2019-08-13 19:49:01+00:00","1.1613640519954E+18","the little mermaid is already the best @Disney remake because they casted a king to play prince eric. cannot wait to hear mr @Harry_Styles sing kiss the girl !","positive","0","0","0"
"2019-08-13 19:43:40+00:00","1.1613627058209E+18","@AMCTheatres @Disney I could’ve sworn my friend once send me a link to a harry styles Little Mermaid AU fanfic on Wattpad 🤔","positive","0","0","0"
"2019-08-13 19:23:51+00:00","1.1613577158572E+18","i’m already little mermaid scum just confirm it so I can change my @ I dare you @Disney","positive","0","0","4"
"2019-08-13 19:16:02+00:00","1.1613557522898E+18","@Disney are the auditions to play the roll of a fork in the little mermaid still happening ?","positive","0","0","0"
"2019-08-13 16:50:37+00:00","1.1613191554145E+18","@Disney if the little mermaid remake with halle bailey is successful youd probably get rid of the white ariel we cherished for 30 years for black ariel. Are yall really using halle bailey for some sympathy ,make  a profit off of her race, racebending the main character is lazy","negative","0","0","0"
"2019-08-13 12:10:30+00:00","1.1612486634248E+18","I think it would be great that 7 sisters of Disney’s live action The Little Mermaid upcoming movie, representing all races in whole nation @Disney","positive","0","0","0"
"2019-08-13 03:20:56+00:00","1.1611153896796E+18","I just watched a full movie without looking at my phone once. That hasn't happened in years. The movie? The Little Mermaid. @Disney truly is magical.","positive","0","0","2"
"2019-08-12 17:57:32+00:00","1.1609736065177E+18","Is @disney casting @Instatituss as Ursula in The Little Mermaid or nah? https://t.co/dnF3GOkySk","positive","0","0","1"
"2019-08-12 15:47:58+00:00","1.1609410005896E+18","Someday I’ll be part of your world
.
.
.
.
.
.
#nendoroid #littlemermaid #toyphotography #underthesea #Disney @GoodSmile_US @gsc_melytan @Disney @WaltDisneyCo #lasirenita #partofyourworld #ariel 
https://t.co/fsb5NPRWK0 https://t.co/2WZxptFVvQ","positive","5","3","30"
"2019-08-12 15:40:05+00:00","1.1609390183324E+18","You heard him @DisneyChannelPR @Disney @radiodisney you guys are about the magical world where dreams come true so let @asherangel play the part of prince Eric in the little mermaid","positive","0","0","0"
"2019-08-12 04:43:05+00:00","1.1607736774175E+18","@mikashaye @Kyu_Sugardust @Disney Of course I'll enjoy the classic Little Mermaid with the beautiful OG Ariel... the lther one is #NotMyAriel https://t.co/TwM869P1eR","positive","1","1","5"
"2019-08-12 02:35:08+00:00","1.1607414788362E+18","Park Jimin will play the role of Prince Eric in the little Mermaid live action I don’t care. @Disney @BTS_twt","positive","0","0","1"
"2019-08-12 01:51:39+00:00","1.1607305361319E+18","@DrRonHolt @TheEllenShow @CharlesBest @DonorsChoose @BTWFoundation @QueerEye @support_a_teach @MattStout07 @GMA @ariannahuff @GeorgeTakei #clearthelists Day 1 is almost here. Switching careers after 10 years in the corporate world. 1st year HS Business Ed Teacher. Using music to inspire. Would love a RTW to help clear my list. @disney #disney #littlemermaid 
https://t.co/d7x5aZNgHw https://t.co/3oGNA57DHh","positive","0","1","2"
"2019-08-12 01:25:56+00:00","1.16072406495E+18","#clearthelists Day 1 is almost here. Switching careers after 10 years in the corporate world. 1st year HS Business Ed Teacher. Using music to inspire. Would love a RTW to help clear my list. @disney #disney #littlemermaid 
https://t.co/d7x5aZNgHw https://t.co/P2FhKTh1Qw","positive","0","0","0"
"2019-08-12 00:53:29+00:00","1.1607158974573E+18","@Disney @DisneyStudios please please PLEASE pick a drag queen to play Ursula in the live-action Little Mermaid! @TheGingerMinj would be absolutely perfect, but really any drag queen would be great. The role of Ursula is meant for a drag queen! https://t.co/TezhhYi0tb","positive","0","0","0"
"2019-08-12 00:27:32+00:00","1.1607093675971E+18","@James_Tierney @Disney The Little Mermaid because Prince Eric.","positive","0","0","1"
"2019-08-12 00:20:28+00:00","1.1607075888011E+18","@Disney The Little Mermaid’s one of my favorite animated films.","positive","0","0","0"
"2019-08-11 22:09:23+00:00","1.1606746015607E+18","@JennySchecter81 @Disney The little mermaid ride is in it","positive","0","0","0"
"2019-08-11 18:53:33+00:00","1.1606253158294E+18","So I was @PartyCity and I saw this BLATANT act of WHITE WASHING of a stronge female character of color! I am livid right now! @Disney needs to sort their shit out! 😠😠😠
#notmyariel #littlemermaid https://t.co/58iwIV9Q7o","negative","2","0","4"
"2019-08-11 18:27:34+00:00","1.1606187756638E+18","@Disney has finally found Flotsam from The Little Mermaid!!! The new baby mama, which isn’t taking care of her new born could play Jetsam too, congratulations 🥂🎉 https://t.co/LAnZk8kdWZ","positive","0","0","0"
"2019-08-11 17:59:14+00:00","1.1606116464585E+18","@Disney, found your little mermaid thread, and popped by..

https://t.co/XtoFdhKIux","positive","0","0","1"
"2019-08-11 17:28:35+00:00","1.1606039349745E+18","LITTLE MERMAID ACTRESS Halle Bailey RESPONDS to #NotMyAriel and the Disney Remake Casting - https://t.co/LOJ4k3ubAh

""I blame @Disney for putting her in this role."" Exactly, when addressing OZ turn away from the smoke &amp; mirrors &amp; pull open the curtain.","negative","0","0","0"
"2019-08-11 05:57:25+00:00","1.1604299961477E+18","@Franklin_Graham @Disney If all men are created equal and entitled to pursue happiness what's your beef? And if this pisses you off... Did you know the little mermaid is black?","positive","0","0","0"
"2019-08-11 04:38:07+00:00","1.1604100403537E+18","@Franklin_Graham @Disney can’t be disappointed in a company that has been subtly injecting similar themes since basically Little Mermaid..","positive","0","0","0"
"2019-08-10 22:05:03+00:00","1.160311119183E+18",".@Disney just announced a princess perfume collection — and the first one smells like the Little Mermaid! 🧜🏻‍♀️👑 https://t.co/JhmDTG9rC9","positive","0","1","6"
"2019-08-10 12:58:23+00:00","1.1601735487675E+18","@CragunWesley @Franklin_Graham @Disney Yeah I mean it also pushes beastiality with the little mermaid as do all those kids fairytales with princess kissing frogs and animal experiments that have led to all those talking animals not to mention witchcraft with talking candlesticks, pianos, clocks &amp; teacups. Disgraceful","negative","0","0","1"
"2019-08-10 12:20:00+00:00","1.1601638876328E+18","Halle Bailey from @chloexhalle has responded to the racist comments she has been receiving after @Disney announced her as the next Ariel in the upcoming ‘The Little Mermaid’ reboot

Read more here: https://t.co/GtQS4SJnwu https://t.co/PMVOact4Ns","positive","0","0","0"
"2019-08-10 12:20:00+00:00","1.1601638875867E+18","Halle Bailey from @chloexhalle has responded to the racist comments she has been receiving after @Disney announced her as the next Ariel in the upcoming ‘The Little Mermaid’ reboot
 
Read more here: https://t.co/uywcmLY8Mk https://t.co/9G8TLf5Kli","positive","0","0","0"
"2019-08-10 11:00:17+00:00","1.1601438276651E+18","Sneaky peak of @Disney little mermaid collection @CreateCraftTV this Monday @Disney_UK @CarleyDuff @cardmaking_mag @papercraft_insp #lovemyjob #LittleMermaid #30yearaniaversary #Sebastian #underthesea #craft #crafttv #happinessishandmade #arial #mermaids #sealife https://t.co/yRRSEGTUZb","positive","0","0","9"
"2019-08-10 08:24:05+00:00","1.1601045185558E+18","IF HARRYS PLAYING PRINCE ERIC FOR THE LITTLE MERMAID YALL BETTER HAVE THIS VERSION OF OLIVIA IN IT  @Disney @DisneyStudios  @WaltDisneyCo @DisneyParks this shit RADIATES Disney https://t.co/KcnA8kAXBO","positive","0","0","3"
"2019-08-10 07:37:32+00:00","1.1600928042547E+18","After watching The Lion King about 50 times since buying it on @SkyStore’s @Disney sale we’ve gone for The Little Mermaid. My 4yr old daughter loves Ariel! Good value considering they send the DVD out too 🦞🐠🧜🏻‍♀️ https://t.co/FZhmO7XY5q","positive","0","0","2"
"2019-08-10 01:44:22+00:00","1.1600039264832E+18","I wonder if @Disney’s new streaming service will include the animated tv series of Hercules, Aladdin, and the Little Mermaid... 🧐

#disneyplus","positive","0","0","0"
"2019-08-10 01:20:32+00:00","1.1599979274079E+18","I want @Wynonna to play #Ursula in the new Little Mermaid @Disney !!","positive","0","0","0"
"2019-08-09 21:50:53+00:00","1.1599451673041E+18","All the cast for the ""The little mermaid” is gonna be African American? I don’t get it. And I’m far to be racist, but what’s the point? There’s no other ethnicities to play the characters? Latin, White, Asian... ? Science the beginning really bad decisions. Disappointing @Disney","negative","1","0","0"
"2019-08-09 19:23:48+00:00","1.1599081535905E+18","@Disney I think all the little mermaid fans would have loved this idea. Plus this would have given Uma a childhood rivalry considering her mother Ursula has history with Ariel. #Descendants #LittleMermaid #DescendantsXLittleMermaid","positive","0","0","0"
"2019-08-09 19:16:52+00:00","1.1599064086887E+18","@Disney I know due to the passing of Cameron Boyce who we will all miss, I know descendants 3 is our last. So I was wondering how come we never saw Ariel’s daughter or better yet her granddaughter? Seeing the descendant of the little mermaid 🧜‍♀️ would’ve been amazing.","positive","0","0","0"
"2019-08-09 18:13:37+00:00","1.1598904899293E+18","@Disney Cast @melissamccarthy To play Ursula in Little Mermaid Live Action Movie PLEASE!!! She’d be amazing!","positive","0","0","0"
"2019-08-09 15:20:00+00:00","1.1598467982376E+18","Halle Bailey from @chloexhalle has responded to the racist comments she has been receiving after @Disney announced her as the next Ariel in the upcoming ‘The Little Mermaid’ reboot

Read more here: https://t.co/GtQS4T0Yo2 https://t.co/eS4GrhuxtC","positive","0","0","1"
"2019-08-09 15:20:00+00:00","1.1598467982251E+18","Halle Bailey from @chloexhalle has responded to the racist comments she has been receiving after @Disney announced her as the next Ariel in the upcoming ‘The Little Mermaid’ reboot
 
Read more here: https://t.co/uywcmLGxnK https://t.co/4ofN80iO3B","positive","0","0","0"
"2019-08-09 14:07:00+00:00","1.1598284278195E+18","@disney
Lion king was a huge let down. Ruined the original from start to finish. Dont fuck the little mermaid","negative","0","0","0"
"2019-08-09 11:27:15+00:00","1.1597882255794E+18","Dear @Disney I just heard about the little mermaid being remade into a live action movie, that's pretty cool but when will you do #Fantasia","positive","0","0","0"
"2019-08-09 10:46:59+00:00","1.1597780924093E+18","#littlemermaidliveaction #LittleMermaid can we please talk about this?? @Disney instead of changing race of a character how about creating new stories? Or let’s say filming princess and a frog? A beautiful story with dark skinned characters https://t.co/pvuQWljvRV","negative","0","0","1"
"2019-08-09 10:06:07+00:00","1.1597678083744E+18","@taescook @Disney please choose Jimin from BTS for the role of Prince Eric for “The Little Mermaid” movie!","positive","1","0","1"
"2019-08-09 04:31:10+00:00","1.1596835158664E+18","Having a fab time already with @fraserbearbates on @RoyalCaribbean #exploreroftheseas became the 5th member of the @thebeatles and another @Disney #littlemermaid spreading the word on bears @NHSOrganDonor and encouraging people to #HaveTheChat https://t.co/3SxlhVAqCa","positive","0","3","9"
"2019-08-09 04:29:48+00:00","1.1596831723443E+18","@Disney @UniversalPics List of movies that never need to be remade:
#HomeAlone
#LittleMermaid 
#BackToTheFuture series
#Terminator 1or2
#ET
#JurassicPark 
#Titanic
#shawshankredemption 
#TheGodfather 1or2
#StarWars 
#Frozen
#IndependenceDay 
#ForrestGump 
#savingprivateRyan 
Thx","negative","0","0","0"
"2019-08-09 02:37:46+00:00","1.1596549754522E+18","I vote Ryan Reynolds for flounder in the new little mermaid. Shit would be GOLDENNNNN. @Disney","positive","0","0","2"
"2019-08-09 01:56:58+00:00","1.1596447087858E+18","Oh my god. It just hit me after hearing his lovely singing voice so much on @flagrantonespod. 

@DammitCARL for Sebastian in the new Little Mermaid. 

This has to happen. MAKE THIS HAPPEN, @Disney!!!!!! 🦀","positive","0","0","0"
"2019-08-08 21:21:04+00:00","1.1595752776196E+18","@Disney Why!!, nooooooooooooooo we want someone that looks like the little mermaid","negative","0","0","0"
"2019-08-08 21:10:41+00:00","1.1595726631422E+18","@disney my daughter's have come up with a fantastic idea for a #LittleMermaid spinoff called Ursula Reversula. The premise is that Ursula has had a change of heart and is looking to undo many of the wrongs she has done to Ariel and the merfolk of Atlantica. #SecondChances #disney","positive","0","0","0"
"2019-08-08 19:41:05+00:00","1.1595501154949E+18","@TMZ @JustJared The little mermaid was my favourite Disney movie. I think she will be amazing as Ariel. The only question that has ever mattered is who will voice flipper? @Disney @chloexhalle","positive","0","0","0"
"2019-08-08 18:10:28+00:00","1.1595273094995E+18","@619Gem @Disney All these live action movies suck, the only one I liked was jungle book, I’ve never liked the little mermaid but they making the cast predominantly black so im torn lol","negative","1","0","0"
"2019-08-08 17:46:23+00:00","1.1595212508233E+18","@Disney please stop remaking movies that shouldnt be touched... Home Alone, Night at the Museum. You already killed the lion king and little mermaid for me","negative","0","0","0"
"2019-08-08 17:25:10+00:00","1.1595159105936E+18","Tonight @Tuacahn presents @Disney 's ""The Little Mermaid"". This is a fabulous, family-friendly musical that everyone will enjoy. Stop by @TotallyNutzFran for a bag of freshly roasted almonds to share. #concessions #musicals #mermaids https://t.co/wagKj6JWg3","positive","0","0","0"
"2019-08-08 17:00:58+00:00","1.1595098218732E+18","Inspired by the sea and the new #littlemermaid @Disney, we are painting crabs in the ocean in our tots art program! #artteacher #artprogram #kidsart #underthesea https://t.co/FnhlZEpuLW","positive","0","0","0"
"2019-08-08 16:40:57+00:00","1.1595047841745E+18","The same people who are complaining that the @Disney reboots are shot for shot with the originals, are the same ones complaining that they are doing something different by going with @chloexhalle #LittleMermaid #FirstWorldProblems","positive","0","0","0"
"2019-08-08 15:27:44+00:00","1.1594863556064E+18","You guys ! Disney has the opportunity to make a franchise out of this next Little Mermaid. If they cast all different cultures as the different sisters , they could start an animated show with all the sisters and representation for all the little girls who love @disney","positive","0","0","1"
"2019-08-08 09:39:57+00:00","1.1593988333293E+18","The bottom of the ocean, the only place were the is no sunlight and @Disney cast the little mermaid as black. 

#disneylogic 
#littlemermaidliveaction https://t.co/YkbBuLZVKi","negative","0","0","0"
"2019-08-08 07:50:57+00:00","1.1593714040699E+18","To celebrate the upcoming reboot of ‘The Little Mermaid’ starring @chloexhalle’s Halle Bailey, @Disney and @definemescent will release a line of Princess fragrances, starting with an Ariel-inspired perfume.
https://t.co/NtphWOYcMM","positive","0","0","5"
"2019-08-08 06:46:31+00:00","1.1593551881734E+18","@KEEMSTAR Good luck with all that! Maybe @Disney should cast you as the little mermaid 🧜‍♀️ so you can be ""controversial""","positive","0","0","0"
"2019-08-08 00:28:43+00:00","1.1592601123279E+18","Criticism Of Her Casting Has Not Fazed The Star Of @Disney's Live-Action Remake Of #TheLittleMermaid. #Disney #LittleMermaid #littlemermaidliveaction 
https://t.co/8rKVFujnLJ https://t.co/2ZRZfLqwdi","positive","0","0","0"
"2019-08-07 23:32:53+00:00","1.1592460606798E+18","@IncredibleCulk @Disney he is the real little mermaid","positive","0","0","0"
"2019-08-07 21:36:04+00:00","1.1592166631177E+18","Want to smell like a @Disney princess? This Little Mermaid-inspired perfume might be just what you're looking for! https://t.co/FRKicYQdWt","positive","0","0","1"
"2019-08-07 17:20:18+00:00","1.1591522963258E+18","Oh Hell No!!!! @Disney Don’t you dare touch &amp; screw up My “Home Alone”  like you did “The Little Mermaid.” https://t.co/UZ2hDLs0lC","negative","0","0","0"
"2019-08-07 16:58:11+00:00","1.1591467304175E+18","Really, @Disney ?

I was cool with female Ghostbusters &amp; I’m very cool with a non-white Little Mermaid, but remaking #HomeAlone ?! 
That is crossing the line. 
You sick SOB’s. https://t.co/GWwO9t8A9N","negative","1","0","2"
"2019-08-07 16:50:15+00:00","1.159144735724E+18","Just a girl brushing her hair with a dingle hopper 🧜🏻‍♀️ @JeffreeStar @MorpheBrushes @Disney @TorridFashion #LittleMermaid https://t.co/5d7auioMu1","positive","0","0","0"
"2019-08-07 15:45:35+00:00","1.1591284602684E+18","Lizzo should be Ursula in the little mermaid live action movie
THOSE VOCALS. 
 @Disney @lizzo","positive","0","0","0"
"2019-08-07 14:43:06+00:00","1.1591127381295E+18","@yo @Disney But they are ruining everything, why stop now? It's tradition. -- signed Aladdin 2, Lion King 3, Little Mermaid 2, etc. etc.","negative","0","0","0"
"2019-08-07 14:29:46+00:00","1.1591093837389E+18","@Disney Please do this remake of the #LittleMermaid 
@IronMaiden https://t.co/TKlFOCQwgS","positive","0","0","0"
"2019-08-07 01:57:27+00:00","1.1589200564928E+18","I really hope @Disney plus has Aladdin and Little Mermaid the series on there","positive","0","0","0"
"2019-08-06 22:36:40+00:00","1.1588695284258E+18","@Disney @DisneyStudios @WaltDisneyCo @DisneyAnimation @DisneyChannel HEAR ME OUT! 

There’s a Little Mermaid live action movie coming...and as a member of the Mermaid family since 1990... let me tell you this.... just talk to @IAMQUEENLATIFAH  😭😭😭😭 https://t.co/zr3J4D73FT","positive","0","0","0"
"2019-08-06 17:23:06+00:00","1.1587906150328E+18","@Disney Why are you trying to improve on movies that are already terrific? Aladdin, Lion King, Beauty &amp;the Beast, Little mermaid, &amp; not one of them have done as well as the originals. Knock it off. Stop changing characters to suit whiny pussies. Leave our traditional characters alone.","negative","1","0","1"
"2019-08-06 17:03:17+00:00","1.1587856263193E+18","Yep... Even #Ariel knows #StichizGotTickets ☺️ on the @1035TheBEAT #😫😫😫 
#AnythingCanBeSung with @disney #LittleMermaid #iHeartRadio https://t.co/xgBdrcuEeo","positive","0","0","0"
"2019-08-06 16:48:34+00:00","1.158781922623E+18","Hey @Disney y’all have just confused people with this little mermaid thing lol","negative","0","0","0"
"2019-08-06 15:49:35+00:00","1.1587670812209E+18","Did McDonalds buy @Disney ? What's up with this The Wiz version of #thelittlemermaidmovie ?! #littlemermaid #ariel #thewiz","negative","0","0","0"
"2019-08-06 14:42:14+00:00","1.1587501327977E+18","Just gonna put this here... @Disney #disney #littlemermaid #ursula https://t.co/lbNW1h66XY","positive","0","0","1"
"2019-08-06 14:20:15+00:00","1.1587446008882E+18","@Disney is stepping their pussy up for the new Little Mermaid 😍","positive","0","0","0"
"2019-08-06 14:05:53+00:00","1.1587409822188E+18","Queen Latifah is set to play Ursula in the @ABCNetwork’s live musical of @Disney’s classic film ""The Little Mermaid"". #TheProgressReport #QueenLatifah #WaltDisney #ABCNetwork #Live #Action #Musical #TheLittleMermaid https://t.co/btBntleNEJ","positive","0","0","0"
"2019-08-06 13:12:58+00:00","1.1587276658657E+18","When can we get @lindsaylohan to be Ariel The Little Mermaid!? @Disney","positive","1","0","0"
"2019-08-06 13:12:50+00:00","1.1587276341106E+18","@Disney nice fan site thread on the little mermaid

Easily found and Ollie's message given out.

See how easy it is @Disney

Ollie's message still goes out even if you don't put out your publicity tweets.

https://t.co/qr4Ocy4pCR","positive","0","0","0"
"2019-08-06 12:15:51+00:00","1.1587132935336E+18","I teach business and love using music to reinforce messages. Anyone else do the same? 

#clearthelist
#altossingsdisney

♥️@Disney #littlemermaid #support_a_teacher 

https://t.co/032CYf5LGU https://t.co/WCRvNuTkAS","positive","0","0","1"
"2019-08-06 11:27:50+00:00","1.1587012106579E+18","@IAMQUEENLATIFAH Yes! 👑 Hoping you'll also play #Ursula in the #LittleMermaid movie remake - attn @Disney execs! #LittleMermaidLive #QueenLatifahAsUrsula","positive","0","0","3"
